topic_id	ref_id	s1	s2	anno_1	anno_2	anno_average
3	3.3.2	Themen können in derzeitigem Stoff eingebaut werden	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	1	2	1.5
3	3.4.5	Lehrpläne für Geographie sind nicht einheitlich gegeben	Erdkunde als Fach verliert an Bedeutung	0	1	0.5
3	3.4.4	unbeliebt bei Fachdidaktikern	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.5	Durch Zusammenschluss von Fächern erhält jedes einzelne ingesamt mehr Zeit.	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.2.1	Es wird zu oft nach neuen Schulfächern gefragt, um populäre gesellschaftliche Probleme zu behandeln	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.4.2	Die Einführung eines neuen Fachs wäre zu viel für die Schulstunden, außerdem wird die Geographie sehr wenig und sehr m behandelt	Lehrpläne für Erdkunde variieren stark	1	0	0.5
3	3.3.4	Studenten sollten ein vernünftiges Programm haben	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.5	große Unterschiede im Lehrplan für Erdkunde; keine Verpflichtung Themen wie Klimawandel zu behandeln	Erdkunde als Fach verliert an Bedeutung	1	0	0.5
3	3.3.3	Themen können in derzeitigem Stoff eingebaut werden	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	2	1	1.5
3	3.3.1	Der Autor ist der Meinung, dass die richtig organisierte Vereinigung von Schulfächern viele Vorteile hat.	Lehrpläne sind bereits überladen	0	0	0
3	3.3.4	Wirtschaft und Geografie werden ohnehin schon oft fachfremd unterrichtet, also von Lehrern, die gar nicht dafür ausgebildet wurden.	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.5	man sollte derzeitige Probleme schon im Unterricht einbinden, aber nicht komplett verwerfen	Erdkunde als Fach verliert an Bedeutung	0	0	0
3	3.3.4	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.6	Stundenpläne sind bereits überladen	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.1	Neue Schulfächer werden für sehr viele gesellschaftliche Probleme gefordert (Ernährung, mangelnde Erste Hilfe-Fähigkeiten, Wirtschaftsunwissen, Benehmen)	Lehrpläne sind bereits überladen	1	0	0.5
3	3.3.3	Zum Vorhandensein des Klimawandels im Lehrplan	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	1	0.5
3	3.3.3	Klimawandel als fachübergreifendes Problem	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.2.3	kein neues Schulfach für derzeitige/neue Probleme	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.3.3	aufgrund begrenzter Stunden sollte die Bedeutung einzelner Fächer nicht umgewichtet werden; auch andere Themen, die in anderen Fächern behandelt werden, sind wichtig	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.2	es gibt zu viele Schulfächer in der Schule	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	1	1	1
3	3.3.5	Es ist doof, für jedes gesellschaftliche Problem von Finanzkrise über Ernährung bis Klimawandel je neue Schulfächer zu fordern.	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.3.6	Fachübergreifende Projekte könnten komplexe Themenfelder, wie den Klimawandel bestmöglich und effizient unterrichten (z.B. Politik-Wirtschaft-Erdkunde)	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	2	4	3
3	3.3.1	Es ist eine bessere Alternative, als einfach neue Schulfächer zu schaffen, da die es politisch gerade populärer oder brisanter ist.	Lehrpläne sind bereits überladen	0	0	0
3	3.4.4	man sollte derzeitige Probleme schon im Unterricht einbinden, aber nicht komplett verwerfen	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.4.3	Curricula müssen angepasst werden an wissenschaftliche Erkentnisse	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.2.3	Schulfächer sollten nicht nach Brisanz oder Popularität ständig in ihrer Bedeutung angepasst werden	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.3.3	linder verbringen schon zu viel Zeit in der Schule	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.4.1	Die Lehrpläne unterscheiden sich stark zwischen den Bundesländern	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.1.2	Klimawandel als Schulfach einführen	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	0	1	0.5
3	3.3.6	Der Lehrplan für Geographie unterscheidet sich aber zwischen den Bundesländern, wird teils immer weniger behandelt und die Klimaproblematik zu spät in der Schullaufbahn	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.1	es einfach "unnötig" ist für jedes neues Problem ein Fach einzuführen (damit es die Schüler besser für die Zukunft machen)	Lehrpläne sind bereits überladen	1	1	1
3	3.4.1	oft ein Thema für das Lehrer nicht ausgebildet sind	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.3.4	viele Lehrer sind nichtmal auf ihr jeweiliges Fach passend ausgebildet	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.3	nicht jedes gesellschaftliche Problem (von denen es viele gibt) kann ein eigenes Schulfach bekommen, denn auch die Zeitkapazitäten in der Schule sind begrenzt und können nicht alles aufnehmen	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.4.6	keine Rücksicht auf die individuellen Bedürfnisse der Schüler	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.3.2	das zusammenführen mehrere Fächer	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.3.5	verschiedene Aspekte zusammen unterrichten	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	2	1	1.5
3	3.2.1	kein neues Schulfach für derzeitige/neue Probleme	Es soll kein eigenes Schulfach über den Klimawandel geben	2	2	2
3	3.3.6	linder verbringen schon zu viel Zeit in der Schule	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.4	Zu wenige wissen, wie man Geld richtig anlegt oder eine Steuererklärung macht: Auch da soll Wirtschaftsunterricht die Lösung sein.	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.3.3	es gibt zu viele Schulfächer in der Schule	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.4	Themen können in derzeitigem Stoff eingebaut werden	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.5	andere Länder haben bereits durch Änderungen im Lehrplan reagiert	Erdkunde als Fach verliert an Bedeutung	0	0	0
3	3.3.3	mehr Zeit für ein Thema	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.4.1	Der Klimawandel sollte in der Schule behandelt werden, damit SuS fundierte Informationen darüber erhalten, nicht auf Falschinformationen reinfallen und ihr Verhalten auch anpassen können	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	1	1	1
3	3.3.6	bereits vorhandene Fächer im Themenbereich	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.2	unbeliebt bei Fachdidaktikern	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.3.3	Es besteht eine gesamtgesellschaftliche Verantwortung	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.3	Fachübergreifende Projekte könnten komplexe Themenfelder, wie den Klimawandel bestmöglich und effizient unterrichten (z.B. Politik-Wirtschaft-Erdkunde)	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.5	es gibt zu wenig Lehrer	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.2.3	Zu wenig Geografie, zu spät der Klimawandel	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.4.5	Klimawandel meist erst in Oberstufe auf dem Lernplan, da ist Erdkunde in der Regel abwählbar und es isr sehr wahrscheinlich, dass viele Kinder während ihrer Schulzeit das Thema nie behandeln	Erdkunde als Fach verliert an Bedeutung	1	1	1
3	3.1.2	Ob man für die Behandlung des Klimawandels ein neues Schulfach benötigt	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	1	1	1
3	3.3.6	Überforderung	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.2.2	Es wird zu oft nach neuen Schulfächern gefragt, um populäre gesellschaftliche Probleme zu behandeln	Klimawandel soll in fachübergreifenden Projekten behandelt werden	0	0	0
3	3.3.3	es gibt zu wenig Lehrer	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.4.4	Speziell Erdkunde sei kein Pflichtfach und wird daher zu wenig unterrichtet	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	2	0	1
3	3.4.1	Lehrpläne für Geographie sind nicht einheitlich gegeben	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	1	0	0.5
3	3.3.5	Weil etwa der Klimawandel kein allein geografisches Thema ist, sondern auch ein politisches, historisches und wirtschaftliches	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	2	2	2
3	3.3.3	Es hätte zur Folge, dass für jedes einzelne Fach insgesamt weniger Zeit vorhanden ist.	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.1	Klimawandel, Umweltverschmutzung und globale Strukturen werden bereits oder sollten im Erdkundeunterricht behandelt werden	Lehrpläne sind bereits überladen	0	0	0
3	3.3.6	nicht jedes gesellschaftliche Problem (von denen es viele gibt) kann ein eigenes Schulfach bekommen, denn auch die Zeitkapazitäten in der Schule sind begrenzt und können nicht alles aufnehmen	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.6	der Klimawandel ist ein sehr wichtiges Thema, und wir müssen Kindern das auszubilden	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.2.1	Der Autor befürwortet die Aufnahme eines Themas zum Klimawandel, räumt jedoch ein, dass es nur wenige Stunden gibt und dass einige Themen nur wenige behandelt werden	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.3.1	Überforderung	Lehrpläne sind bereits überladen	2	2	2
3	3.3.3	das zusammenführen mehrere Fächer	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.5	das zusammenführen mehrere Fächer	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	1	0.5
3	3.1.1	Klimawandel als Schulfach einführen	Soll das Thema Klimawandel in einem eigenen Schulfach unterrichtet werden?	3	4	3.5
3	3.4.2	der Klimawandel ist ein sehr wichtiges Thema, und wir müssen Kindern das auszubilden	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.3.4	Klimawandel wird teilweise bereits in Erdkunde bearbeitet	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.3.1	nicht jedes gesellschaftliche Problem (von denen es viele gibt) kann ein eigenes Schulfach bekommen, denn auch die Zeitkapazitäten in der Schule sind begrenzt und können nicht alles aufnehmen	Lehrpläne sind bereits überladen	2	2	2
3	3.3.5	es gibt zu viele Schulfächer in der Schule	Komplexe Themen wie Klimawandel haben viele verschiedenen Aspekte	0	0	0
3	3.3.6	Im Zuge gesellschaftspolitischer Schlagzeilen wird häufig ein neues Schulfach gefordert, welches sich mit diesem Thema auseinandersetzt. Diese Forderungen sind temporär und ,,Weder ein altes, noch ein neues Fach sollte ein anderes an den Rand drängen können, nur weil es politisch gerade populärer oder brisanter ist."	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.3	Der Lehrplan für Geographie unterscheidet sich aber zwischen den Bundesländern, wird teils immer weniger behandelt und die Klimaproblematik zu spät in der Schullaufbahn	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.4	es einfach "unnötig" ist für jedes neues Problem ein Fach einzuführen (damit es die Schüler besser für die Zukunft machen)	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	1	2	1.5
3	3.3.2	mehr Fachlehrer für ein Thema	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.4.2	Der Autor widerspricht der Tatsache, dass nur ein Lehrer für mehrere Fächer angegeben wird und dass der Lehrer offensichtlich nicht in allen Fächern vorbereitet ist	Lehrpläne für Erdkunde variieren stark	0	0	0
3	3.4.5	keine Rücksicht auf die individuellen Bedürfnisse der Schüler	Erdkunde als Fach verliert an Bedeutung	0	0	0
3	3.1.2	Die Schaffung ein neues Schulfach	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	0	0	0
3	3.3.1	Es gibt schon ein Fach, in dem der Klimawandel einen Platz hat, nämlich Erdkunde bzw. Geographie.	Lehrpläne sind bereits überladen	0	0	0
3	3.3.2	Es hätte zur Folge, dass für jedes einzelne Fach insgesamt weniger Zeit vorhanden ist.	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.1.1	Frage, ob für den Klimawandel ein eigenes neues Schulfach geschaffen werden soll	Soll das Thema Klimawandel in einem eigenen Schulfach unterrichtet werden?	4	4	4
3	3.3.3	Weil etwa der Klimawandel kein allein geografisches Thema ist, sondern auch ein politisches, historisches und wirtschaftliches	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.2.3	Es soll aber kein eigenes Fach zum Klimawandel eingeführt werden	Für wichtige gesellschaftliche Themen kann ein Zusammenschluss von Fächern sinnvoll sein	0	0	0
3	3.2.1	Für den Autor ist der Klimawandel wichtig.	Es soll kein eigenes Schulfach über den Klimawandel geben	0	0	0
3	3.3.4	Das Thema ist bereits im Lehrplan des Erdkundeunterrichtes integriert	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.2.1	Klimawandel als fächerübergreifendes Projekt einführen würde allen helfen und kein Fach würde sich benachteiligt fühlen.	Es soll kein eigenes Schulfach über den Klimawandel geben	1	0	0.5
3	3.4.3	der Autor will entscheiden, was die Schüler lernen sollen	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.1.2	Klimawandel soll mehr Raum in der Schule bekommen	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	0	2	1
3	3.3.2	Verantwortung für Klimakrise sollte nicht nur auf Schüler*innen lasten	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	1	0.5
3	3.2.2	kein einheitlicher Unterricht in der Schule	Klimawandel soll in fachübergreifenden Projekten behandelt werden	0	0	0
3	3.3.6	Es sollten sich auch ältere Menschen in der Gesellschaft, die nicht mehr in die Schule gehen, mit solchen Themen auseinandersetzen und es nicht nur auf die jüngeren in den Schulen abwälzen.	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.4.1	Zu wenige wissen, wie man Geld richtig anlegt oder eine Steuererklärung macht: Auch da soll Wirtschaftsunterricht die Lösung sein.	Lehrpläne müssen sich gesellschaftlichen und wissenschaftlichen Erkenntnissen anpassen	0	0	0
3	3.3.3	in einem Bundesland wissen die Schüler nichts über das Thema	Mit Erdkunde gibt es bereits ein Fach über Klimawandel	0	0	0
3	3.3.2	Durch Zusammenschluss von Fächern erhält jedes einzelne ingesamt mehr Zeit.	Es kann nicht für jedes gesellschaflich wichtiges Thema ein eigenes Schulfach eingeführt werden	0	0	0
3	3.3.6	mit Erdkunde gibt es bereits ein Fach, das thematisch den Klimawandel umfassen kann	Durch Zusammenschluss von Fächern können komplexe gesellschaftliche Themen vielseitiger behandelt werden	0	0	0
3	3.3.4	zu viele unnötige Schulfächer	Gesellschaftliche Probleme können nicht auf Schulen abgewälzt werden	0	0	0
3	3.4.3	unbeliebt bei Fachdidaktikern	Andere Staaten wie Italien führen eigenes Schulfach über Klimawandel ein	0	0	0
3	3.4.4	Curricula müssen angepasst werden an wissenschaftliche Erkentnisse	Klimawandel in Erdkunde ist oft Thema in der Oberstufe, was nicht von allen Schüler:innen besucht wird	0	0	0
3	3.4.6	Curricula müssen angepasst werden an wissenschaftliche Erkentnisse	Bei Zusammenschluss von Fächern gibt es zu wenig Zeit für jedes einzelne Fach	0	0	0
3	3.1.2	Fügen Sie neue Fächer oder Lehrpläne in Schulen ein	Wie soll man aktuelle Themen wie den Klimawandel in den Schulunterricht integrieren?	0	0	0
